id,order_id,sku
9ac7bc17-81b1-4d68-8d62-a799f65d3354,f1580ece-ddbb-4b97-9b69-88e290e75f8f,BEV-005
0af43a9d-caf8-4540-9c22-0de7aad7a3ba,f1580ece-ddbb-4b97-9b69-88e290e75f8f,JAF-002
925f42ef-8f19-4908-bc31-7726c398ef2b,b0e2e408-8455-4e60-8153-453a0d71b227,BEV-004
7da30655-aece-4053-af96-52588e7095c3,4be0673f-7f82-480a-9080-6e5468d9910e,BEV-005
0b27b327-4646-481d-b9dc-2475db942fcc,4a21dc58-b201-48ee-a2d8-360b3364300f,BEV-005
90d0e3ad-a3fb-4ee4-818e-da2095fb5f1f,67f50039-8f08-4197-85a6-24d98e58ba5f,BEV-002
cad2816c-6b7e-4552-8a92-a6faa0e067e2,44affcfe-412b-467a-b3c7-efd48bef28b6,BEV-004
2c197224-4040-40ee-b7f6-b2c202cb2217,7c9cef4f-bfe1-448f-9741-d5b80137cf9c,BEV-001
86501d8d-95ea-4924-8a0b-51628ec86d7d,dacaaf51-a8ac-4b0f-9868-d84e6c78e9ab,BEV-003
5429f643-9bf4-43a1-a660-d9ccc2636676,dacaaf51-a8ac-4b0f-9868-d84e6c78e9ab,JAF-005
eb2f4705-b1e2-4f5f-8dd3-38a2c4a2939d,c3c7255e-edd4-42e2-a13c-fdb0174d88cc,BEV-002
08905bc4-def0-479d-aa6c-0a11370f8137,c3c7255e-edd4-42e2-a13c-fdb0174d88cc,BEV-005
0e929690-a85a-400e-915e-f63a50332fb1,c3c7255e-edd4-42e2-a13c-fdb0174d88cc,JAF-003
251c8e4c-b3f8-4f34-b397-fda194df4c8c,a04dd300-0b0c-48d4-8d08-b7908a57b0bd,BEV-005
abb6a273-d5f5-44db-b199-9fa1f92af97c,a04dd300-0b0c-48d4-8d08-b7908a57b0bd,JAF-005
1a294d41-a38f-4911-aaf9-2fcd4a77a2bb,1bee639e-aad1-49d8-ad81-6c5491868577,BEV-004
0d9cf8f7-dd81-4cfc-a854-2cf5f303c171,1bee639e-aad1-49d8-ad81-6c5491868577,JAF-002
55453a97-7c78-4ae9-972f-61c0183fcac3,3045528e-88f5-4731-9051-fa921a0ee301,BEV-003
f8e7a24d-819e-4b96-bfe8-b8262946d717,3045528e-88f5-4731-9051-fa921a0ee301,JAF-002
5e03d22a-d2aa-4ad2-9bc3-cc659b2c5744,64729eff-844c-42cd-b8c9-6230fa92de76,BEV-005
9926e528-8cf0-48a7-88b7-0e382e1a4681,47348877-f078-4d5c-b524-5efd2f4bc87f,BEV-003
eb7b1ed0-5bdd-456c-942c-8da8601586e0,6486729c-361c-4b8c-a1ba-5226b399a91d,BEV-001
604e8f5b-ce0f-4dea-afd8-caaf8b491973,77faf5c1-250c-4e8d-9489-7871ec63a868,BEV-003
435c89b2-6500-44d1-8a9c-c22d2f32a53c,77faf5c1-250c-4e8d-9489-7871ec63a868,BEV-005
ac6e2e97-6a4d-4e14-b58c-26e6e90d4cef,77faf5c1-250c-4e8d-9489-7871ec63a868,JAF-001
b0c6d61b-d94a-4546-8355-c355d5aaa338,42920eb6-8fe3-4323-8623-6ce155fdd781,BEV-001
939f1e05-2a84-4f2f-85a2-8e8521d3369c,2ec47c75-caaf-4939-b9ce-f4fdab5bd822,BEV-001
e18c246c-da4b-4faa-b0c5-99444033d112,f6670d71-9f9f-4417-969e-921f2322c8c6,BEV-005
035d79b6-c1e2-49e7-a8fb-00e0b046da01,723b4dd2-1ab3-4ac7-aa48-4f47f0b9349f,BEV-003
58220df1-57df-40eb-84a2-945c8bcec473,1542e359-e5d0-4699-9ac1-08184607fd84,BEV-003
301cc049-33e8-4ad9-a165-c5ca8cf57b4b,ef6c786a-bf53-4b96-9d35-d8a84473a100,BEV-002
af22b51f-c4bf-4f69-97a9-908dbc061e57,2ccfc013-77d6-4e49-b08c-c3ab9edd4c22,BEV-001
5f743df5-0ba7-4f06-b5b6-58c38e97f3bc,252ded80-c55c-4406-85d2-a3ede49c3ae4,BEV-004
8fd42c90-c823-40b3-aedf-8c31586ade00,f3cb7249-3899-4854-98fa-5624c8ed72f5,BEV-003
ec6de74e-af72-4cda-837b-c68282b5a1b3,8a6e643d-54d0-476a-b275-104039f65ab9,BEV-002
ad9c7414-41c0-469b-b6ad-6165d8a7b987,13e94e59-01d5-47d1-aedb-8515fff1cc98,BEV-002
88669ce3-c7e7-437b-a9f9-0aa8503fc9c7,d97e07a6-f349-4765-9581-ae629a716f4c,BEV-002
4af6e007-d09f-4666-b85b-896c9a9e988c,d97e07a6-f349-4765-9581-ae629a716f4c,JAF-005
ab4306b4-c7b7-4290-a348-fae23bef4f90,311a89e2-18b4-4b7b-8d51-825971360992,BEV-002
81e3b089-23c8-4eeb-bcd4-e231fa54428d,311a89e2-18b4-4b7b-8d51-825971360992,JAF-001
2078b10a-ef35-45f8-9935-31956888384e,f0389490-006b-4996-9ed0-285dee2fe293,BEV-004
f65660d9-6b43-4b7c-a6c9-65ccd174b245,026c8447-22ee-4f76-9c99-61c436315359,BEV-004
8f5223e5-9b76-4e85-9a59-78edd3534a6e,922c30d8-f8c9-4a9b-8662-ecf9c7321192,BEV-004
363fe4b3-97b4-4287-a5bc-fcdf3a5f862b,85f77ee4-c999-43e3-9d2e-0002644f5c8e,JAF-004
afbfe78f-1329-4b43-88e0-ee99e9cdd8a1,85f77ee4-c999-43e3-9d2e-0002644f5c8e,JAF-003
83aff169-8f97-497d-ae60-46b1b7b0973b,92516d93-4fa7-47e4-8d46-25c8ea34c420,BEV-005
fa675bb5-629f-47f2-b009-3f5b56e44d71,92516d93-4fa7-47e4-8d46-25c8ea34c420,BEV-001
e28752c2-c05a-4a4c-a05a-4b10b4e85ab0,65bacded-3bbc-41f5-913f-03e60ece9bd5,BEV-001
4d698d55-5160-4294-b039-4dad00d43ecd,65bacded-3bbc-41f5-913f-03e60ece9bd5,JAF-004
f76358cb-9c5a-4103-84d5-8355e2983d3f,8b6fb660-80d9-4c16-946d-63bd656483c1,BEV-001
b08d3e9d-1f0a-4466-820b-3a2cd9652a10,5de76285-0539-421c-8e38-75cc46552e88,BEV-001
d25ab051-18ac-420c-9a6e-de3e106d74d1,5de76285-0539-421c-8e38-75cc46552e88,JAF-002
a5fc7455-1df2-4ba5-a310-fd42b59463c4,5de76285-0539-421c-8e38-75cc46552e88,JAF-004
fc2f6fd5-8a9c-479d-901d-040d9f8772e5,5de76285-0539-421c-8e38-75cc46552e88,JAF-003
c78765bd-469e-40b5-8bd5-205774fcf833,6e64ebdd-c8ba-43b2-91f4-c9918e3ee321,BEV-004
f66a39dc-ce81-4520-b64c-f0abe42c7d65,6e64ebdd-c8ba-43b2-91f4-c9918e3ee321,JAF-005
5b3dcfb7-3b68-48b6-9885-f8d813a0016f,1a3c2e32-3727-4328-9c23-f66c1a67e329,BEV-002
7ce82764-706e-404d-b48b-48f45fcf0575,1a3c2e32-3727-4328-9c23-f66c1a67e329,JAF-001
f8d35413-122d-4237-8267-aa2572fa0dfe,125cf484-e72e-4d54-b46d-c711763cf21b,BEV-003
5f8884a5-7618-4779-954c-ae482708bf98,33f8abb5-4541-4d7e-a8df-d66450d26fe6,BEV-003
13056bd2-0246-4498-90dd-6d4f4f0df50d,33f8abb5-4541-4d7e-a8df-d66450d26fe6,BEV-003
e2112857-3ea3-48d5-8e94-2dd0f33fcd37,33f8abb5-4541-4d7e-a8df-d66450d26fe6,JAF-003
8a8c177a-92e0-49d9-9ef4-c4d1fd0ec14f,33e23a56-321a-48eb-8693-94c009772304,BEV-002
55fb4dde-435f-460f-b6f5-dc4e08f7c230,c25dbad9-42fb-4bd4-beda-124c584cccba,BEV-003
602f49c2-5478-4e74-94ec-26a9dd7ef79d,599457d9-6144-4421-9878-aa41ce2f0ab3,BEV-005
b6268909-3886-4961-a249-72261a63ec0b,599457d9-6144-4421-9878-aa41ce2f0ab3,JAF-004
55e8e783-e607-4478-b780-9a9998d42c16,d64d5b25-19b4-44e6-9d18-c855783df72a,BEV-002
799fea1f-77eb-44ed-9016-8f228b66fbca,3403bb75-1093-4833-8ba1-39540d512e98,BEV-002
4946d753-2ff0-402f-8748-1fc6867c14dc,91c6e550-04be-44e9-aca5-2cc9acbadd47,BEV-005
d90cd1c4-2c94-4654-8d82-273f1c29ad43,2fcad3ed-0065-4368-bcdb-c8bdeb4cc14d,BEV-003
07c124a3-74b4-4d5f-9c08-14674e017cfd,9bca62c1-f938-48bb-80cc-a57f6747df8b,BEV-003
6c2c3525-f894-4d17-8ab2-8cc33e714556,2094348b-022a-42f3-aca5-d198c4279712,BEV-003
e49e4a4a-3615-46ff-b7a9-e99547b033a0,2094348b-022a-42f3-aca5-d198c4279712,JAF-001
b753bcf5-f728-4d7d-ae54-41cbbdbb0df5,8ecbbccf-9ef1-44d3-b9b1-067b841365a2,JAF-005
0549c85e-5260-4547-9d27-48ef83a09814,3e45905b-95fb-4fe6-9288-67af7e1e23bc,BEV-004
1b77acfd-c3e2-4e81-a491-842604cc6dae,e29d9626-ee5a-4be6-b2a7-d446f5f35f43,BEV-003
e5b1bde8-07f9-45d4-879d-15ff3d21724f,e29d9626-ee5a-4be6-b2a7-d446f5f35f43,JAF-001
5e9a8c62-97e0-44b3-a93c-64ff9c357e42,94b32596-df5c-4816-87ed-b76be564015a,BEV-002
806384d2-997e-40f5-8425-12453f317b1b,a64f2040-17c4-4a70-9eca-9082f64dcd4f,BEV-004
80181f63-c9a6-4f5d-82a9-2107a48950ff,b3d32107-be4b-4a47-9e71-ef5380a6fbff,BEV-004
9887c05b-9cc0-4c97-aa7b-6039b2fccd6b,b3d32107-be4b-4a47-9e71-ef5380a6fbff,JAF-004
fad8380d-4b24-4f0c-a0ce-906845964220,7ba4d916-7795-4346-8323-eb4afce015cc,BEV-003
6da367d6-c932-4855-b0ad-a68ac085a48f,076749eb-0d40-49fd-8260-622b042040f2,BEV-005
d01b184b-d741-4b48-bdae-8ad594bf75eb,076749eb-0d40-49fd-8260-622b042040f2,JAF-003
8b8a7d68-bfdb-4f5d-b714-1d873cc4711e,dd68a57b-a033-4808-8425-109a5d3d7a9b,BEV-003
19a585ee-b560-452f-a595-0a832c04ec0f,54d4a0e4-60fd-4e9e-9144-235aade6dd62,BEV-001
33a46cdd-bce5-4d4e-97ba-a68363950d44,0efb6392-ac3f-498e-a5e4-a301deb00854,BEV-005
9057eb77-d694-42dc-987e-2efd70b230b2,05efdc16-2c8d-4a07-a177-61e79f2e2293,BEV-002
5761d320-7f62-46d4-bf7c-1747827ec7d5,098063b0-1d01-44dd-9c77-11847deed393,BEV-002
305a217d-818c-437d-9f1a-e9f8a5a532e9,319a3a8a-2fb2-4bdc-9eef-1d3da32fdca4,BEV-003
56b17d5f-9d60-4485-a334-b3e6637fdc8f,7e335510-a76e-4f7a-9a36-0bbb7ebcd5d6,BEV-003
1377717d-84cd-4e78-b5e7-891a51eeb914,25ee9306-c76c-431f-b558-2f61ee6fff97,BEV-003
3173e28a-d7e7-4963-b407-40d9ff18df57,6e110b9a-23e4-4adc-be05-a474ff2a05ae,BEV-002
f3eaebba-a9d5-46ba-bbe6-58cb086ec51e,8c7cd3eb-d9bb-4dac-939a-60e4af1c25ac,BEV-002
9464426c-1d64-4c36-b286-81afee6ca3e4,b8dafce3-5aab-438d-b919-a8d0afa33148,BEV-004
d44b8fc5-3ed0-4d8f-818f-c16f34454fd6,b8dafce3-5aab-438d-b919-a8d0afa33148,BEV-005
a03121bf-465d-4871-abf8-168f8050f8d0,b8dafce3-5aab-438d-b919-a8d0afa33148,JAF-001
18d4fda6-ca21-45cd-9da7-9c2e7b53c3f6,12d54b9f-7797-4c51-b950-bfcdfbdf02ff,BEV-002
540d5f5c-52e6-40c6-8df2-c60d6ebb7106,12d54b9f-7797-4c51-b950-bfcdfbdf02ff,BEV-002
7b00b6b4-087d-4f9f-aa9d-b6462a4281c2,744e3bce-d399-4f95-be8d-edffdb3bdfba,BEV-005
e04b8d50-9710-4e79-b998-a95e4823459a,ac240f51-608e-484b-9673-dca5d3217384,BEV-001
6e314444-0c3d-45d5-81b4-3bfc908d843b,ac240f51-608e-484b-9673-dca5d3217384,BEV-004
a4f9df18-9abb-463d-b6f2-cf2ce81581ef,04e71296-c376-45bc-a174-bed55070f82c,BEV-004
5c803a91-2db2-4423-b4f5-0710b380b891,2ede4cd5-49c3-4a94-936f-8b0fbf5056e0,BEV-001
36059d15-6f38-494e-a78b-109ef0e50f24,510c9205-00ed-4a4e-a382-0fbeea04bc07,BEV-005
cf795ee4-9377-461a-ae2d-1f4bd7d08934,d2dab133-b431-454f-97a7-675179a61d4b,BEV-003
ed3b8848-0ede-4aed-abfe-80179bcf378c,922d7334-902f-4e80-8a43-89f59a3cecee,BEV-001
86076577-ea80-4c3f-b12c-c5cf1e2b082e,b152fee1-c01b-4907-b6b4-a8278b5f80b5,BEV-001
d0af70c3-dd79-449b-b93b-d822f2316de4,b152fee1-c01b-4907-b6b4-a8278b5f80b5,JAF-004
9da6903e-3a23-4912-8cd4-0353e31ffa8b,e5383aec-9903-4d31-a498-d687e1841d53,BEV-001
7885c9c0-0720-438f-9a2e-7b56b9380a1c,e5383aec-9903-4d31-a498-d687e1841d53,JAF-005
56e9bff9-b716-416a-9762-ea3a0ebda671,068d6bbd-d099-4b64-a400-20e5e5dd2f8b,BEV-003
ecae5143-b3dd-41fc-8ad6-9ce5e41e3a1c,068d6bbd-d099-4b64-a400-20e5e5dd2f8b,JAF-003
2c64cbd2-4c5a-473b-80e4-b69b0136b6f6,af993043-c02b-4a2d-be42-8ca2cabd09ff,BEV-002
8a9f3b2c-7308-41ad-a477-19288a1f5e8a,00e64844-5c4c-45d7-8b30-d085545b3fa0,BEV-002
b5d2ae78-6567-4430-86a6-e71058c69b00,15608f67-5234-4f73-84a5-b79a0a1fdf23,BEV-002
59b3e3a9-3d74-4d48-918e-0d4db74ec58a,6d3286b5-f495-42c0-bdb4-a825d67c1eae,BEV-005
6e389b22-0d98-428d-a125-02bd48788d4b,c726e9b9-86a0-454d-8e9e-75c70a717c67,BEV-002
b576a32e-a874-4106-8912-89279f6fa83f,d72600c9-46fa-4d1b-bbc9-49c23f23c98f,BEV-005
febf6e2d-88d8-4864-9d5b-95669d54d663,650a00d9-f6b3-47aa-8dcb-03e923554baa,BEV-003
cb8763c1-aa73-4613-9024-f6c9e60f70fc,f280ecda-e8b2-484a-ad4c-75fbf793da0f,BEV-002
37fd529b-fea9-4828-a202-b929764b8d59,f280ecda-e8b2-484a-ad4c-75fbf793da0f,BEV-005
9ecab5da-4884-48c5-86f2-3ca277a626ac,f280ecda-e8b2-484a-ad4c-75fbf793da0f,BEV-002
446bc9ba-8d54-4543-9505-e87b11f13e21,f280ecda-e8b2-484a-ad4c-75fbf793da0f,JAF-001
3eba06f8-c7a6-4530-a3f6-3d0ea777b8be,f280ecda-e8b2-484a-ad4c-75fbf793da0f,JAF-001
d9677977-9964-4e01-907c-ea36b5713811,301af909-af9d-4d41-bbab-d23899e8449c,BEV-002
0a578375-c2a7-493c-818c-6e948dd979be,aa7e0ae8-176e-482d-9d41-e10aa939f113,BEV-005
9f4dda43-c196-44ca-80f7-47ffbbdf7ab7,37f5003e-a044-40ac-8300-b64f793b726a,BEV-001
5d6f8937-2d80-4fbc-9496-30daf484bf6f,0bf5f4ec-3316-4cae-a096-a79305c6d42c,BEV-002
010bf111-fa3f-49db-b23f-f4c2b37cfc91,9f161f10-94ae-4e4b-9ea4-e58679e4892a,BEV-001
82711ae9-1780-490c-9156-24889da89bc0,9f161f10-94ae-4e4b-9ea4-e58679e4892a,BEV-004
2a6f24cc-5a64-4d81-b19d-e75b5511ba26,9f161f10-94ae-4e4b-9ea4-e58679e4892a,JAF-002
e679df3d-42ab-4bd6-be7e-5541b5eddc2f,2952202a-bc1f-4e2f-b9c8-8bf6bf14f4c1,BEV-001
53cd2134-d8c1-4597-8fd6-cb3a532fe26a,65e9dfa5-b72d-4151-b352-afc5b9e70f43,BEV-004
5b753ebc-2e3a-4751-af57-82c566f736e5,9ca05903-2e1c-495c-835d-d1a619a33b54,BEV-001
d07b3b5a-b3ca-4850-bed7-6ab0758c8b24,f74c80e0-458c-4c5a-a28d-8cbf109d5e3b,BEV-002
bd300c58-a31c-48e4-914d-919c32d5d836,a0d96f11-a612-4afb-b1a1-04de96f480a6,BEV-004
8216b8a8-01e0-418f-b757-04d4fc0312ae,3758788c-8b81-4ccd-afa7-5c852383f0aa,BEV-005
e3d1f043-432b-4da1-9fad-6b443acecc47,2e823c3d-078e-40f4-b45c-115a1f21157f,BEV-003
767c7cf1-4c63-45ec-8b12-08b9463c8a99,9eab7fad-ddcb-4d92-b951-3ae3ea871243,BEV-004
51d31100-eaf1-4368-8887-54a01daf4064,32482e11-a453-42c1-9c79-9aac87f01acf,BEV-004
78fadd9b-ba80-42f1-b886-7f64b1f5b2f4,32482e11-a453-42c1-9c79-9aac87f01acf,JAF-003
50594410-11b3-4c88-b6ce-0c4854ff83f3,d7eb0276-f9e3-413f-a434-02b797098f11,BEV-003
ee3edc6c-0444-426d-9ca6-2156b1969d6d,73beeb0b-73ee-4014-9b52-9593f84794e1,BEV-001
1d77a77f-8b9c-45ec-8faa-e47a4ff36495,73beeb0b-73ee-4014-9b52-9593f84794e1,JAF-005
7fadf731-4e01-4e4e-8fb9-3a7f047472b4,9da5f100-8db5-413c-95f0-a9dbba13f44f,BEV-001
7c1a897c-dc5f-4d87-95a9-08658f1f82f5,cabaf1d8-5a18-4b94-9252-9fd8e73c67b9,BEV-001
f1e99a5a-8617-4a70-9eec-0f8c13b68b68,923e07bb-86d4-4d15-813f-568e3916ea2c,BEV-004
136f12bc-37f4-4185-977b-c943c24b3a5d,0105204a-0381-4f38-8c5a-d96207297399,BEV-005
d95359d5-32c4-42c6-9a31-1645039d8ce0,0105204a-0381-4f38-8c5a-d96207297399,BEV-001
f8e75eb9-bd1c-4871-93a7-064ce0b97abc,1354cd67-cb7a-441e-8936-6f4d08db1f30,BEV-001
57024cd3-e21b-4bdd-b7d7-60e2d15fd9ca,aabd41d0-106a-4d8c-bc21-80dd793e5b20,BEV-001
be2e7fc5-f92f-4830-857b-1174bf8d2354,aabd41d0-106a-4d8c-bc21-80dd793e5b20,BEV-003
3f8c1483-f065-4c4e-8fa4-513cf0e258b7,aef0aa40-da7d-40e2-99cc-f3d200a0e53c,BEV-004
cf7cb07c-448d-4ed6-b57f-8577bb5598ed,ea51082f-0f58-4a2c-a46b-266355a7c90d,BEV-001
8f20e8eb-5ab0-4e85-b74f-bbdc1bc25a4e,8661febe-0aa8-45c1-bab3-db29336406e1,BEV-005
c99e9dd1-6f5f-4510-93ca-5f9ba52b1861,8661febe-0aa8-45c1-bab3-db29336406e1,BEV-002
fc8394c6-b518-48ec-8607-216a50ee6968,d62cc6df-8434-4423-a16a-ccd95996004e,BEV-004
b820b6e1-d7d7-40e2-8509-0b885ce0b141,aec273f3-12cb-49e2-affb-42eb33d076e3,BEV-002
1aef0b16-8297-49e6-90a8-f303773fa44f,aec273f3-12cb-49e2-affb-42eb33d076e3,BEV-001
817ba7c0-280a-4497-80d5-36063a121ce3,aec273f3-12cb-49e2-affb-42eb33d076e3,JAF-003
c2b5e602-7770-4122-a7f0-57ff8e4d0381,1e730b44-111c-4df4-8675-01eec0744489,BEV-005
97ab8f9e-4a51-4282-a871-d62e0767ae8b,aed67f68-f51c-4a39-91df-f97a8b374a93,BEV-003
f8932a01-2ab6-468a-a7bb-f22aa5db656d,aed67f68-f51c-4a39-91df-f97a8b374a93,JAF-005
558dbf05-7171-41b0-99e5-a3c192d5dc59,f0df77c0-9370-4313-a8a2-36ea5242a9bc,BEV-001
bf18deb4-046c-45be-8379-5f5bd65ccbc8,0a1b4ff5-2339-40d7-84cf-a3ce624e1db8,BEV-002
7e3d4344-2587-4151-9532-dcbaa545296e,0a1b4ff5-2339-40d7-84cf-a3ce624e1db8,JAF-005
93d871de-02ed-4056-b7ad-285ab814e9cc,0a1b4ff5-2339-40d7-84cf-a3ce624e1db8,JAF-005
114837c7-87c7-44ff-9f64-d905e21bce91,415f0710-99b0-4bcc-a144-0ffebe16238b,BEV-005
160a47fe-3889-49b9-aa53-dc8fbcea5d27,3ea5e2d7-ac5b-4559-96e3-64630cc71931,BEV-001
f98dc5a2-172e-4065-93cc-ff83be2e9c23,01b51429-02d5-4b7d-a4af-9d78b4d78ad2,BEV-002
ffc0ce8d-61a0-44b4-9d61-b75627c1d3c0,01b51429-02d5-4b7d-a4af-9d78b4d78ad2,BEV-003
ce99a3ca-a461-4329-8fb2-ffb047205d90,39bb5ae0-e940-467f-866c-2c9a8e2c6adf,BEV-002
1cbb8036-da61-4e3d-ab3e-9b246a546e24,a51ba2a7-bce0-4f37-bd74-37d57238f1fb,BEV-005
d8f58a0b-d5b7-4e09-893a-e235e7c6b743,dfe1d6b8-02e7-43b9-aed5-be5d5ea3c05e,BEV-001
15b04646-3827-4829-8b13-b69acf3798eb,dfe1d6b8-02e7-43b9-aed5-be5d5ea3c05e,JAF-005
68a24255-36b0-4f23-a423-d44abf7723fd,777d4720-71db-4c3b-b74d-2773ad2596b5,BEV-003
f35ec225-3b7a-4266-8583-637eb61ee9f0,51c445a1-a8a9-4c17-863b-47c9abe3e7d7,BEV-003
c10c4e46-a327-4500-8589-d9da56c752d3,12272b09-e8f7-4b16-a56c-125d5869d568,BEV-001
5f9a28aa-d580-42d1-8cbf-15fc15b06205,12272b09-e8f7-4b16-a56c-125d5869d568,JAF-005
2e3186b6-1ee4-43a4-a8f8-f76abd9a7143,6207dc96-da4b-4dfa-a27d-8d577d2906cb,BEV-004
8a0681e1-0d14-467c-b74b-2b50ffe459d3,5218c31c-58b3-48ce-a513-570ab23d477b,BEV-001
7dcb10c2-90ea-4ef6-819d-9a230ad25a67,edab06a9-4b42-4a24-87eb-3cbf12785bf6,BEV-004
30f1bcca-22be-42cd-8488-5eff4c42cc78,75aa46c2-6825-4b19-b225-5c709de880bb,BEV-002
30858945-b4ce-47ee-bc49-1adae6b42dbf,0b2a4041-1e9d-4551-9bc5-5469c242a96b,BEV-002
d02e48ea-d88b-44b2-b0c3-d450f66000d4,c525bbfa-dd45-41bf-bb9c-4e96b72ffb38,BEV-003
44f0329e-0435-4ca3-91b7-319371bc4902,c525bbfa-dd45-41bf-bb9c-4e96b72ffb38,BEV-004
dcfb2f03-06a8-42fc-bb3e-4f288a9da150,c525bbfa-dd45-41bf-bb9c-4e96b72ffb38,BEV-004
0e3c0c81-f5b7-4837-b01c-b2c62b61b8f5,c525bbfa-dd45-41bf-bb9c-4e96b72ffb38,JAF-001
666c2bc6-d924-420c-87b3-1820cd99ffba,c525bbfa-dd45-41bf-bb9c-4e96b72ffb38,JAF-005
05fae6ca-9c56-456c-a465-7d5d5fbb562d,c525bbfa-dd45-41bf-bb9c-4e96b72ffb38,JAF-004
6aa8fc14-3d7f-489c-aaac-45389b2fed87,eaa11859-843a-4351-8039-8ef5cd9017d8,BEV-003
3c085769-74a8-47f9-950a-6155e56980a6,72eab50d-0b27-4447-9aa8-da3f7d12318d,JAF-002
ffa4e4fa-e772-4506-9207-4e2883df1f31,74575761-5efb-4251-b3c3-739168123eee,BEV-004
202459aa-0106-48c1-933a-72bf528e79ba,74575761-5efb-4251-b3c3-739168123eee,JAF-004
fd28ef97-bea7-43da-8da0-5d839d28eaba,50f94add-581b-418f-b756-d044c2607db3,BEV-002
814f6e8b-f27e-48f6-9517-799057f6cb7e,50f94add-581b-418f-b756-d044c2607db3,JAF-004
2a6b2c06-ac25-4b69-9e09-601c72611d37,8dd6753f-3820-4b2d-badf-710a98597d32,BEV-005
48d344ee-3976-4df1-abf6-19473c035ae5,f9cf7115-d613-4f5e-b08e-5edd856fd9c9,BEV-004
a0403829-2f95-4653-bc1f-823e9364dbf1,f9cf7115-d613-4f5e-b08e-5edd856fd9c9,JAF-005
16a2b1f2-86ae-40bc-96bd-95a36754304b,baad7131-d205-47f1-a107-bd2344b3dc67,BEV-004
627da616-8d53-4a0c-9be3-78e24dc57162,a343811b-b486-480b-b890-03e02c006587,BEV-004
b8d761de-f9a0-4802-8126-c5da5dcaa915,a343811b-b486-480b-b890-03e02c006587,JAF-004
74a6fcd4-5aa0-43c7-9795-a84f180b0464,6440b5c8-30e0-4556-8bf6-5b68cd185a34,BEV-001
dcd9a31d-50dd-4355-ba65-7344d2c4646c,6440b5c8-30e0-4556-8bf6-5b68cd185a34,JAF-004
beac8520-4f2f-4883-86ba-912b77e8c09d,d00666dc-dfc7-4d8e-830e-745a304dfc80,BEV-005
bab7c476-0c9f-424b-8d83-147e316daa70,cef2a495-1820-4498-aa23-a1d1089b98bc,BEV-003
58b1e7fd-52a1-4567-8cfb-22233ab93e16,6499737e-057f-40b2-a4f5-dadecb1769e8,BEV-004
a67c445a-9903-4022-a25d-dcae44a45302,561d9c79-e108-4427-a561-6d20bacad38a,BEV-004
8636b736-2c2d-4e8c-a0ae-2e9ba597097e,54151857-0e0e-4c62-9ddb-6d0314561eff,BEV-004
c1aec86e-7dfc-4657-851a-5ea970d1266d,cad5788a-8c33-4fd5-afb5-0959a6bc1c50,BEV-005
9e0c701a-3001-4655-8a07-6397c2905802,3dcf92fd-8e6f-47ce-a715-65e1e37d7ba2,BEV-001
52e20b79-d2d1-4c19-a394-b9f3b0ce1271,018bec65-ecbf-44ae-a7a3-28ab449bfc48,BEV-005
92d18444-ff8c-4da5-813a-10ec91017d0f,018bec65-ecbf-44ae-a7a3-28ab449bfc48,BEV-001
5f406efe-9685-4f9c-ad6e-9f3df67671b4,3cd76590-1e67-48a9-898c-c85485ed4699,BEV-004
7124900e-b8d3-4d76-a21f-598f7d215c47,119ddf27-9a3b-4366-87c6-f2fc8dedd3a9,BEV-003
a64fecb4-9cd5-4672-8c59-15d1aa71a678,8de04ccd-0708-4b16-9631-caecbf14fdb7,BEV-002
180363f3-1f05-4de1-b570-2327c7eea142,b3513d8e-af94-40c0-a399-0429a8904ef4,BEV-005
aac80260-53b6-4d9c-a7a9-b496d9027fe9,bbb72252-611a-4014-8ce6-2a97687c41ab,BEV-001
3468808e-94d2-469a-9fef-556b5400c698,fc8a1760-bc33-41b8-827e-7dd283def9cb,BEV-001
5af0f871-86d6-49fe-a8c6-fc3c1c1340a8,d00494ff-f34a-46bd-91a2-3c9025b1227f,BEV-002
88f94541-9b2d-4100-ad84-2dab572171ab,d00494ff-f34a-46bd-91a2-3c9025b1227f,BEV-004
a404b7ed-8a69-4753-9e8d-eb9edcdbfa13,d00494ff-f34a-46bd-91a2-3c9025b1227f,BEV-003
593d3eae-3517-42e9-8c79-411596573cc1,d00494ff-f34a-46bd-91a2-3c9025b1227f,JAF-001
d2957106-2a28-412f-a724-04208a3848f5,87635c6e-b48a-4cab-b40b-ca79edb16a7e,BEV-002
73c86b8b-035c-4317-b2d6-fadfe1143c96,ff126b98-74d2-49c3-b6da-123350d2bcde,BEV-002
1a4b655c-5eb5-41c9-a91f-3f32d79c37bf,8a5e0e06-ce30-4164-aff5-dfe641412b09,BEV-004
eae06041-a904-4a2e-a410-481c3d0e9e1b,8a5e0e06-ce30-4164-aff5-dfe641412b09,JAF-003
7f4c0fa1-9c69-445e-8ff1-0add108a5ac2,9289f0b9-ac77-48ef-bae8-736d6540440b,BEV-005
1835f344-0543-48e5-8803-eac8369e39fa,ea697043-e411-467a-8fd1-b13804b8c514,BEV-003
d535fb52-da9f-403c-8362-9580affe6238,ea697043-e411-467a-8fd1-b13804b8c514,JAF-003
9f51b37c-3583-4252-be23-c51c759f66b1,ea8287de-bdec-4084-9b71-6f9c3f3dcb6a,BEV-005
9847f4ad-ce49-4301-9287-ed7a771df530,2c466966-981e-4631-b189-696169af7371,BEV-001
