id,customer,ordered_at,store_id,subtotal,tax_paid,order_total
35b4a721-96ff-48c0-80af-95d5f688fc24,19fee9df-73a9-41e9-9777-18d2a79ab8b4,2025-02-02T07:41:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
fd8d7c59-e93d-4df8-a051-473cfec8dd82,017413ff-58e5-4097-93e6-84f98038b20b,2025-02-02T16:28:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1800,108,1908
7dae905f-5cce-4ed9-b409-3071913d8c6c,387603c1-d2a6-475e-ab4c-9ba7aa78bb27,2025-02-02T17:31:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1600,96,1696
18249a89-a87f-4633-b449-382cca5beb9d,125d87d5-a36a-4f4e-865c-3122386e88ca,2025-02-02T08:26:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
ad7affa2-3c9c-4de9-beaa-9a22af57ef4d,bde10f4a-86e5-45d2-b176-3ec1222265c1,2025-02-02T13:54:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
6f8df4f9-69f0-412a-b9a3-b3359f6a0877,f35eb7b6-1b25-433b-90b5-29212b72f6e2,2025-02-02T18:53:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
1a69bd76-fb40-4d56-a1cd-9ee6a353b251,ead66f31-3437-42c5-9145-8281898ce326,2025-02-02T08:03:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
00d2c576-bb09-43c0-8e66-6de3204d6968,adf0d9db-c6a0-4226-a93f-30482ccd9d28,2025-02-02T08:42:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
c76bfd81-a546-4e09-885f-14c561fb493b,34a7e239-a098-4105-a6ab-b1a2c1c1c160,2025-02-02T17:51:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
52b1306f-b2ed-410f-b5e4-7cb76043547c,a1be3ec3-e6d6-43ba-8011-02ffe7491e78,2025-02-02T18:03:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1600,96,1696
e8b491c1-2cac-4d26-b54c-b4cbbe5fd241,ed7f8737-2c99-408f-afd0-f91c740e414c,2025-02-02T08:29:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
52da7da9-30f3-4f4d-a2cd-66b167e52fb3,fa08fd03-3569-400d-9d63-e8ae15712195,2025-02-02T07:25:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
c7115ba2-2e95-48fb-b98f-673ea34a6072,ff29ece6-95da-4800-acd2-b14950a339dd,2025-02-02T07:19:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
c42ff3f6-0b70-4469-86d6-5a7b871d2d8a,03a59f85-596f-4b87-9ab3-5f1a84f37beb,2025-02-02T17:39:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1800,108,1908
30198267-4877-4163-83da-3239d60adf95,efc6a229-f984-41c8-b741-83d9a46c5fd1,2025-02-02T10:04:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1700,102,1802
9e36c6a0-5169-4056-aa51-fa21160e2fd5,8f40d15b-7ab5-4fdb-b9a0-767514af456f,2025-02-02T13:49:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1900,113,2013
fd4014ad-4747-43f1-9574-b567471efe9f,41653b96-0020-4b26-86da-cb8f9aac99a0,2025-02-02T09:40:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,3300,198,3498
42acd162-60c6-47b2-85ee-9a7675f492f9,a6e1b4c7-24c0-48ca-96ee-6d0a46348a82,2025-02-02T12:09:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1800,108,1908
745de532-d680-4845-b89b-cbe02211d5ce,04b679f3-0691-47bc-975a-fdac41f52db4,2025-02-02T07:35:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
96f70e46-7ed4-4df3-8ce9-fc1d5780c2c0,2068f48f-4c39-4084-81d1-95af149d8547,2025-02-02T09:33:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1000,60,1060
df31ab00-3765-4f6d-ac76-2034fcccc970,90249383-3427-4005-a185-d20f5542dae5,2025-02-02T12:40:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1700,102,1802
012f4121-412b-4da6-a20f-eddd84cf0c03,6b9cd81e-126c-4c53-b6b5-575d78951256,2025-02-02T08:06:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
46eaa41b-9ab8-406b-8eb5-0c4668894b90,3fa371d4-77dd-4e91-9a2f-86801b001903,2025-02-02T09:22:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,4400,263,4663
bde806c6-ca9f-46eb-b0a5-5f8b1e802753,2977486c-8467-4a72-a290-db87a9022320,2025-02-02T08:14:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
21a5e05a-3746-4279-a4d5-10c36b87d17d,1fcec697-8153-4717-a361-5a4257e0c9b7,2025-02-02T15:45:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
3267f45c-3160-4965-8008-2916fbcd295e,d477b62b-46ba-4eaa-a26a-8e3d43ea5a28,2025-02-02T10:34:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2400,144,2544
1204c945-91d1-4afb-95f9-f3524555618e,f24f29fa-33e9-41e2-8965-ac4e39be3919,2025-02-02T15:13:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1200,72,1272
780c1ad3-9363-42e5-88fa-f4c9ad881c05,af16d888-ff4c-4c16-a2f8-9e2a3a9677c7,2025-02-02T07:14:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
945c7847-806a-47c4-9c66-b319a2c01c00,8aff4c2d-48b5-4b85-bf21-20ad95d18b6c,2025-02-02T12:19:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
d3586966-26b0-430e-a2f5-180bf2c30ed4,2aaf9fc4-0801-4163-8cc8-39558682f704,2025-02-02T09:01:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
32d0deb4-dd34-4a97-b6c0-e58de719ec59,7e06ea60-a336-46ee-a77d-ca114267af0d,2025-02-02T15:58:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1300,78,1378
393d1536-d365-4612-93f7-5ed062bb369c,13ae1187-ebff-4588-bbf0-db26b1bbb598,2025-02-02T07:25:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
f466bab5-d2b5-4716-a053-fc2eb9bfc553,358fc32a-8446-4c62-b4a1-92b145a689e8,2025-02-02T14:18:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1800,108,1908
9dc6df8e-4a34-4579-80c7-4e1b4c2cb0aa,43317971-4c76-44db-9b97-011579286ea5,2025-02-02T10:38:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2200,131,2331
92d55d6d-7790-4553-9192-12ba2cf9fca5,ef7f92e8-2f80-4e44-9e56-9ee276819791,2025-02-02T12:21:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
7833dc42-930a-456d-b603-55b4301f305f,7b971d80-7566-4bfa-93b7-b87270c4b732,2025-02-02T08:22:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2800,168,2968
eea78bda-78e2-452c-ac15-d21ab014cc93,6058494e-8390-41a7-9c1b-182902dda8db,2025-02-02T07:29:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
b2e613ff-f03a-4d92-bf4a-6b67bf7ba28e,09a354a5-a7cb-4687-8a52-c4a71feba0d2,2025-02-02T07:52:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
9171da9b-aaca-4061-b0e8-3cdf8cb91966,35bb651c-499f-433f-b5af-b793b285e727,2025-02-02T10:17:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,0,0,0
464e051f-e140-4b6e-9eb5-431aece35310,e6e0c2ef-00b6-4d38-a129-32d4aa4e795d,2025-02-02T07:38:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
d95a8a2a-2439-441b-aeaf-3c08113a9fff,bd463573-d217-4411-9ac0-8b72bd7609cd,2025-02-02T08:03:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
4a86464b-ccfb-44b4-964d-a858b2783f3d,72fd6924-b954-4c8f-9c0b-2545d0efe53b,2025-02-02T07:32:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
41f462c1-8e56-436e-b0e6-f112bcda00a5,ae6e644d-c310-4f23-84dc-5063fc2e2953,2025-02-02T10:20:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
67ae3186-70df-47fb-80d9-568d72ea1ed3,341da637-6927-4a64-8183-13ec96005b5f,2025-02-02T07:30:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
c4332c92-f881-417d-bc29-82e9ab2b6c82,0f8ab48c-b1fa-4600-9712-1bc2a02d8f45,2025-02-02T15:42:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2000,120,2120
3e444772-1507-4789-a8cb-30ccab918576,05fae288-07c2-4e99-a945-fa3fbfa123ed,2025-02-03T11:17:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
da00a373-d1b4-4dc3-9084-71f2164d19f6,d9464bcd-0a19-4058-8fc1-bea843e6c339,2025-02-03T14:47:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
65e71b31-1c1e-4593-b5e9-2d14922ba5d7,49a962c3-f4f1-4c85-accc-a1e3a243a202,2025-02-03T17:30:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1600,96,1696
c7f60c32-2737-4af6-a5da-a2441fd02018,50a2d1c4-d788-4498-a6f7-dd75d4db588f,2025-02-03T15:43:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1700,102,1802
d72d2536-1672-4852-9e94-3ed3b7cad60e,438005c2-dd1d-48aa-8bfd-7fb06851b5f8,2025-02-03T15:27:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
edafa568-dc17-4530-ab9d-d70eab1d2d7a,847d46dd-9721-4351-8bef-5c2292b57d6f,2025-02-03T08:13:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
12eb45ce-1351-4810-8b8e-3d6a2bdd0c76,3d2423f0-cecf-4060-b105-96b04f2ea442,2025-02-03T11:16:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
ef20bcb0-0fea-42f1-8040-2134f50ad684,5261268c-aa94-438a-921a-05efc0d414ac,2025-02-03T08:10:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
582ae439-3db4-402c-9234-00b1ea08e749,f8486fce-bc07-4a4f-a6e9-ed6a06ba996c,2025-02-03T10:17:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
ad134b6c-dd37-4740-8cf6-ca3a65573f33,94e0e084-e14c-4061-80da-7e6030bf14d5,2025-02-03T09:30:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,0,0,0
a5629ea4-7737-4fb4-8a69-3a8fa3a32c0f,bbfdba43-2871-4e95-84d9-e2ff45960e7d,2025-02-03T13:33:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
46b96a03-78e3-49a3-8d42-5ba485154bf9,2030e11b-f809-402e-8a1e-00aa3cb751da,2025-02-03T14:09:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
680ea065-733f-4910-b9ed-98eb14d18334,2660b7ac-6c46-4392-8ddc-26194c532341,2025-02-03T07:50:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
0f43b6c2-02a5-4dc3-8f09-949ec95c4d06,c6fb82d9-b6e6-445a-a3d3-0158405a9d16,2025-02-03T08:24:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
6051c877-5276-49b3-b718-ae314a318af3,d82c6a2f-7e02-40de-81c3-c42ef14d8460,2025-02-03T17:27:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1700,102,1802
3ee0155c-a72f-4c56-996e-b85f94087918,69731d27-9caa-46cf-8933-d01e29b20043,2025-02-03T13:01:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
6a3ae015-2322-4eea-834e-3687dd1d05bb,66983396-cb40-4613-8d6d-306b8f9ca5c4,2025-02-03T07:32:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
6e92f6b0-ff86-41b0-9fa3-c9f7407c9fbc,861181e6-5d97-48a8-bbe4-226caa976140,2025-02-03T07:53:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
0e93f43a-ebe4-482a-96d1-ecd2429f0700,2aee3fe5-2eb0-4391-bb79-d4d4ffdd9931,2025-02-03T10:45:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,3500,210,3710
b77ec119-3a4d-466d-bf17-fd77379b36fb,cc1816db-c3dd-4c16-8ea7-18fe313472b9,2025-02-03T08:04:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
1e9c8039-dbe6-4f3c-881e-9be0cb6b16e4,99b2e147-d4f4-4a75-8f55-17304a277ed2,2025-02-03T19:59:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
c7f031d8-9bb5-410c-bdc0-ec025daae792,5b2179c5-dd1c-45b4-b99c-10f1c7c201f4,2025-02-03T16:20:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
117b625b-981a-4f73-84f7-d13af7cb5f7e,0206c59d-8464-4845-9680-9463df25efd9,2025-02-03T14:02:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,3500,210,3710
12fa3693-fda0-4c2d-868e-74a5f9a1314b,34ec60c6-4248-4ad1-8dd9-759b309578a4,2025-02-03T19:06:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
2d56ffc2-3634-47c8-8ad4-8ed782ac4f3e,6faa20a4-1e8f-43a8-9a45-33ae5f675190,2025-02-03T07:45:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
5435db64-b451-460b-b2a0-df6900ad8210,5bbca380-854e-47a4-ae5c-fd631650a115,2025-02-03T07:44:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
c258cb24-7681-4d3a-b221-a05e30482663,aece6b12-b296-4a1b-991c-ab89ac207fed,2025-02-03T16:03:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
9b68ae13-8935-4d5a-bb99-0159400aaa45,84ee8f13-e5a2-4988-8f65-daa65801c5d1,2025-02-03T08:09:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
c008538f-6771-4408-84ff-727072579f97,3483e39a-260f-4974-9366-50c2d833307f,2025-02-03T07:32:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
2a134c17-11a8-4e59-a37c-604784a92025,2ffdab76-6ec7-4dce-bd58-e9b2f6da991c,2025-02-03T18:47:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
52802638-4355-4906-8971-ff222bfec477,0b4a904c-b6d7-4355-b1ff-3744b3831112,2025-02-03T09:50:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
bd0b4809-3912-41ff-ba40-23b41bdded38,7745384f-ccaa-4363-a18b-5e9ff0a824c0,2025-02-03T16:48:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1800,108,1908
e2b1f173-f285-4f8f-9cd3-2b2f302099c1,9ff834d1-4ca0-4dd5-bb53-ea96ad8611bb,2025-02-03T08:33:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
31a6ab5c-9d66-41d0-b9a8-dab9423b29bf,bbe9e834-7071-42d6-8970-aa7301b72ec2,2025-02-03T12:10:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1800,108,1908
3a940b9b-e599-439a-bba0-e029e137025a,9aaa8391-995f-4006-8413-c590098fc46a,2025-02-03T08:49:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
9c1098ab-8f29-4eae-ba75-7da0b0717912,a311b0c8-1b63-4405-8097-09a984512389,2025-02-03T08:01:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
2fa757ce-89da-4d72-b39f-4b4662916471,ce73a9b8-27f8-4c9f-941c-4b99a646fb32,2025-02-03T13:56:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,3000,179,3179
9bdba1c3-9bf0-4109-87a7-50e2ab23ac6d,723f776c-3ad0-4fa2-8177-a80f2cab59d9,2025-02-03T17:50:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1900,113,2013
6e2c94b6-f8e6-461b-b9b0-eb6db84d7902,967d3e2d-8b15-4f43-a6b5-d1dd3934707d,2025-02-03T14:47:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
150632ff-d504-40c3-b717-c63128e28403,24ea0325-a7d6-4388-b86c-7b51e5805b26,2025-02-03T17:44:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,0,0,0
9437edbb-aa40-42a0-a2e3-2d28e52e1fa9,d6de888a-0aee-4f77-a7d4-daba8f0da415,2025-02-03T07:40:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
070e29e3-bea6-4f7a-b101-97484756ba54,b2263d08-d05d-4240-a470-6fe31527b9d2,2025-02-03T12:32:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
76cea901-62e7-40c2-86a9-760ff3c771ef,0d2974c5-d4de-4163-bf27-73d86a77b048,2025-02-03T08:26:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
6f21808a-a5fb-4057-9b2e-1cc726ac3aab,dc634429-12c2-417d-b460-f3ed4903d539,2025-02-03T16:24:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1100,65,1165
88d230f5-f17e-405e-837e-89358ea9c600,961b1333-d41e-443a-9880-0b1c8c59e141,2025-02-03T12:25:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1800,108,1908
9e61feba-ae13-4cf9-8ea8-4f41a123c929,84f816bd-12e2-4633-a419-fc80705977e6,2025-02-03T07:49:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
f6963c62-167f-4e08-8c14-53ac5e7816bc,0bb6fcf3-0741-4179-af46-d26c45b77171,2025-02-03T15:54:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
51490caf-0d2b-4f7d-9509-3fa453600cd3,3f3af4f6-a87b-4f03-8669-2e1a8e3c6d8b,2025-02-03T15:52:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1500,89,1589
277e370e-72eb-4f35-a6a3-6de1ac661c97,9db0e79f-fdea-4290-ba7b-114141f33d1f,2025-02-03T07:00:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1200,72,1272
73201e41-b9c4-4480-856c-192153b7438f,5ed25035-4723-4154-823d-a8c8b4c02e51,2025-02-03T12:58:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
0c6310a3-5d8e-41d1-9d93-704c9844e9f0,fe2e9f59-c77b-4756-ad2e-fe864a560344,2025-02-03T13:16:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
90203d82-e8ec-4842-80e9-42fb7784dcb3,531465bc-638f-4adb-9b47-cf0c1dc55550,2025-02-03T12:16:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
3015bbdd-f6f9-430d-b263-8676a5f562a9,d47a83f3-a765-4a20-b40c-e0993cf00e4f,2025-02-03T08:05:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
1346680a-0c03-435d-b501-b21c23bbd69c,3cc240f8-bb78-4677-a387-18bb7667c3ea,2025-02-03T14:47:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1700,102,1802
8df8b4a8-54e6-425e-bde2-85ca616ca0bc,c9276a13-5b0f-4ce9-8802-3e0ead192508,2025-02-03T12:00:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1800,108,1908
46bb711e-e964-456b-899d-a89033c65ba4,4b8b181e-668e-45d4-a8e3-7180a41cf064,2025-02-03T14:04:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
2a5fb0c1-8a9b-4aaa-ad7b-bc6870b219d7,132425e2-d22d-43aa-a372-e3d9bfd77f8c,2025-02-03T07:34:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
d348b70e-b518-4b05-97c4-89392e6fbebd,848485f0-198f-4efa-8335-707db71a7434,2025-02-03T07:56:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
b7f9fbb8-c1f0-469a-a3ee-e3142aa1e325,90b6264d-1278-47c8-a418-6498aac365ba,2025-02-03T13:30:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2600,156,2756
a9c01423-19c9-4ef6-b150-c7aae049cdba,4dc2aa9c-8633-4861-b795-5b285cf76a1f,2025-02-03T09:01:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
616480c4-35a0-4d90-ae26-864fd6cbf54a,1076f00e-5dd1-41d1-b2a5-0c59e18a5310,2025-02-03T07:11:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
821303b0-5650-4860-bf8a-e96603ba5c42,9bac4be0-d703-4f1d-a088-1bdb362d3246,2025-02-03T08:52:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
5815c208-1d4e-4f44-a216-281d20dfaedc,0872893c-bf01-4853-b91f-a1cc0263fedf,2025-02-03T07:47:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
ca5dd27c-5bd1-47ba-849f-0f277ad09b77,f5e8b3ff-659d-4bc9-bdc6-6b7fe343bcab,2025-02-03T13:41:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1200,72,1272
588f2408-5a4e-48f0-8f3d-430eb3f6cfa6,fdd86eaf-7a5b-4598-9a08-6f4f207743bb,2025-02-03T07:01:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
7a2cf45e-bd19-4d00-828f-704a759a3b61,58491188-36e5-4fb3-ab3b-514e78a270a6,2025-02-03T16:25:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
a4c1ab71-b935-4404-ac52-baabfc8a999e,5fccc95a-c30f-4525-a4a6-43861baae99a,2025-02-03T07:57:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
9f41bc1a-2837-44d8-83c3-c9ce80c56272,7d624fe1-d3a6-4326-a6e6-32ebc0c46ea9,2025-02-03T17:43:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
7175e5c5-da68-425b-9e12-8092018a26db,15b9a6ba-816d-4956-936f-2894eff8b72d,2025-02-03T14:25:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1700,102,1802
47f517a6-181c-4a05-bd8c-d71226dc877c,34a9dd73-95d0-45d9-a3fb-636e4e080a6c,2025-02-03T08:11:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
1a1873f5-db19-4c60-8ba1-44bb15c78177,5d59a09d-7696-4e1b-a171-abe3b79fff2d,2025-02-03T08:10:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
81acb6f2-bd49-469a-a5ce-0a3b62edce47,ddd9ed38-6351-4568-b08c-8f6c92cb84a8,2025-02-03T11:33:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1100,65,1165
c54e8821-7b43-4df9-b52e-67e0c4629c56,b27a07f1-ddf4-4134-9f7d-1b1ac869b110,2025-02-03T11:37:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
eaf944ff-1120-4ae6-a267-d4e87c27041a,83967256-31c2-4fcb-a61d-2378ac6f1ad6,2025-02-03T15:38:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,0,0,0
3cbcbdaf-3de4-4418-917e-d1bef6c65648,2ba287a4-72ee-4028-bc13-39a65e78db4d,2025-02-03T13:58:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
cb27a58c-f518-495a-bc82-95605107f6ca,2609004e-90a8-450e-98f3-5ebc16841cd5,2025-02-03T08:28:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
41f18d7f-5f8d-4027-b748-34afa76ba656,16e8d4f8-2451-446f-a254-3bc68e40621b,2025-02-03T16:00:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
cc18dab3-9114-4c23-9782-bcc10795c58b,710200a9-2c6c-4f21-b3f1-3ed6aa684fa2,2025-02-03T08:10:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
935bd2e7-ec04-44ff-9bcf-147daa60350d,be6fcaa5-9911-4bb6-b97c-47eb53c88b32,2025-02-03T08:03:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
ba48b7c6-e80b-40dc-b895-df316e171ce2,3d097c4e-dd09-4cfa-8460-39fd4fb8a1cc,2025-02-03T11:47:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
4d1a873a-84c4-4914-af69-1d5f87e4d2a7,4acffd44-9d77-4c09-afdb-e7f93ee5518b,2025-02-03T07:38:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
82103013-bbfe-48a0-95d1-c7fd0c747608,e77008c8-b7e1-4bb6-93d8-8383d6385531,2025-02-03T07:38:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
917e774a-218d-4bbe-bad6-e49d932c226f,191feb1d-2def-4cbf-a8f8-ee3eb3856ea2,2025-02-03T13:24:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
9bb2e238-02b1-41c8-b36e-1af4074d4b76,cfefbf12-9a5a-4d61-a708-d92f785af097,2025-02-03T08:26:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
16692777-b726-46d0-b3d2-74051d2ad46a,b0cab1cc-6689-4922-a78f-5c6e1c458cd1,2025-02-03T08:22:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
82eaa131-93a1-4c68-8368-5bbbcde8e57f,3810f8e6-9278-4c26-9be0-d6d6c35fe477,2025-02-03T08:03:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
08a3a983-4b98-4ed8-b009-d2853830ded6,e0cbd2e1-eee7-409c-9cf1-707eb4f867ce,2025-02-03T08:43:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
aff081e8-0a00-43a6-9b93-6d99fe89b7ff,875e080f-6237-421c-b26b-433b3b0c6584,2025-02-03T12:03:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
2e0bfb5a-e9b6-41be-9f02-ef0356871e0a,2a26f327-c9ef-40f4-bb8c-c809417caad1,2025-02-03T08:14:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
77a6c725-fe2b-4e39-bef3-e6cba4b4468e,40353a67-5df0-44ca-9c10-b42fab44c6f3,2025-02-03T12:11:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
50cb0357-0cf0-4329-ac0e-5215b4377f48,baa48fe5-b7a4-4ea7-8eaf-5387ded157f7,2025-02-03T15:10:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1900,113,2013
3309c610-35ee-49ca-b434-f47f282bcd47,899ea741-e615-4f9e-ad30-286f6f306f00,2025-02-03T10:28:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
da7546c9-dd32-477f-9037-4bed052df04e,0a42e609-2a53-4824-bf02-0088bdb9b149,2025-02-03T11:05:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,3100,186,3286
b7b31aa7-fa08-4df1-bcd8-a65df0cbba83,5f8c9b91-24ee-43a2-b758-fece4c2fd787,2025-02-03T16:07:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1800,108,1908
